global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
751.7422843661038	n/a	565116.4621039681	n/a	910.3642868743176	n/a	n/a	828763.1348161849	778.8944627131585	n/a	n/a	606676.5840452199	786.1461103653882	558.2405697986947	n/a	n/a	n/a	n/a	-0.0376283034	-0.092453674	-0.0792423885	0.0502427918	-0.09290792210000001	-0.0385766127	0.0298574124	-0.0232317416	0.0833251364	-0.014026673500000001	-0.053946587000000004	0.0073414951	-0.0292632275	0.0004222954	-0.0103435465	-0.06624425	0.0261028151	-0.0658324451	0.0898785515	-0.058170012699999996	-0.10816145	0.060891543	-0.22980857829999998	0.0475738195	-0.0247257563	0.022836107999999997	-0.0318675812	0.0051341843	-0.0704543292	0.0780090216	-0.025245267000000002	0.0219476848	-0.12409176599999999	0.0919151325	-0.0042859373	0.0360631966	0.0023837527	0.01322199	-0.0409856584	0.14398827919999999	0.0290041882	-0.07213660200000001	0.0358107661	0.012230620900000001	0.102600941	-0.0442545021	-0.1277647892	0.16380811210000001	-0.011605002	-0.0638519851	-0.18958514129999998	0.08684006429999999	0.01581233	-0.0583211749	0.0031713346000000002	-0.002556363	0.0343195905	-0.024566934500000002	-0.0493612504	0.0153441464	-0.0168715282	0.1500104087	-0.0417072159	-0.0331035585	0.19253028219999999	-0.0678329939	0.1475617129	-0.0748070705	0.0438802813	-0.0665226317	0.0216968162	-0.0675511739	0.006714175	-0.15051606210000001	0.010660436399999999	-0.0737300525	0.0349858681	-0.051186303899999994	0.12470189849999999	0.020097615200000002	-0.0708617778	0.025713529300000003	0.0440942678	-0.023926972	-0.0695440839	0.045824965599999996	0.0092623661	-0.052401119100000004	-0.0840753333	0.1150165957	-0.22854796940000002	-0.048656364699999996	-0.0069953213	0.1931878413	0.021073499300000003	0.1134477006	0.1147017419	0.1146833673	0.1146527451	-3.20165e-06	n/a	1.0250562722500001e-11	n/a	-0.0545987	n/a	n/a	0.00298101804169	-0.027047900000000003	n/a	0.0007315888944100003	n/a	0.00119634	n/a	1.4312293955999996e-06	n/a	0.000237091	n/a	n/a	5.6212142281e-08	6.26938e-05	n/a	3.930512558440002e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0
750.9089710603412	-0.8333133057626583	563864.2828189003	0.6944110655610896	903.7986415420418	-6.565645332275835	43.107698629235465	816851.9844532402	777.9090583381446	-0.9854043750139	0.9710217822965348	605142.5030445389	784.942591012787	560.7397026319424	0.9053580000000002	18.409811	0.13834497834999998	0.073031	-0.044235274299999995	-0.09037251210000001	-0.0553287094	0.015410924099999999	-0.0489285529	-0.0296196908	-0.034037427099999996	-0.0124830149	0.08588085109999999	0.025654753399999997	-0.0361067676	0.036509001400000005	-0.1113086609	-0.1390039582	0.0075571923	-0.09753128429999999	-0.0803846698	-0.040729793	-0.02570741	0.0364483821	-0.08391756759999999	0.0159222252	-0.044968400199999994	0.0407418901	-0.0023785314000000003	-0.0002040609	-0.0369771247	-0.1424743712	0.0353425238	-0.0767302066	0.0012725078	-0.0949073572	0.0681071592	0.0249175562	0.1179469125	-0.2129627563	-0.0969954447	-0.1099328422	-0.0952264259	-0.0306177574	-0.0199603949	-0.0020253044	0.150343058	-0.0224686617	0.023763170099999998	-0.0373548029	-0.0207814099	-0.0315568782	-0.0597576938	0.1012895714	-0.053406235999999996	-0.001753477	-0.0047279193	-0.0390060861	-0.0276609124	-0.06378208190000001	0.1438873032	0.0826399612	-0.056649503399999995	0.0456331947	-0.0641881021	0.0808962436	0.0783958198	-0.067013497	0.0414861538	-0.006620544599999999	0.0125346678	0.005649257800000001	0.055991069299999995	0.0219318009	0.1798579864	-0.0210648025	-0.0582662027	0.11354482560000001	-0.08784531970000001	0.0221651763	-0.0659432417	0.0940052042	0.013898612900000001	-0.238022335	-0.0418034495	0.06213422110000001	-0.0991698015	-0.0538940849	0.0724052883	0.0211505939	0.09673383710000001	-0.0303087113	0.0184651028	0.11085604660000001	0.0753110609	-0.0101408329	-0.0634325703	0.0683538826	0.0082928001	0.0165513148	0.1146527451	0.11448743269999999	0.1142120884	-0.0171419	-0.017138698350000002	0.00029384473561000013	0.00029373498113229285	0.00292194	0.05752064	0.0033086240260096	8.5377333636e-06	0.00722081	0.03426871	5.214009705610001e-05	0.0011743444850641	0.000913918	-0.00028242199999999995	8.35246110724e-07	7.976218608399996e-08	9.475020000000004e-05	-0.00014234079999999994	2.0260903344639982e-08	8.977600400040007e-09	-0.000100882	-0.0001635758	1.0177177924e-08	2.6757042345640003e-08	0.0	0.0	0.0	0.0	0.0	0.0
749.3471216284157	-1.5618494319254523	561521.1086927917	2.4393736480058577	900.871125404102	-2.9275161379397328	8.570350737897572	811568.7845868532	777.9972765589807	0.08821822083609733	0.007782454487486434	605279.7623331911	784.8823548970627	556.9698697148826	0.953327	19.385233	0.134927049	0.0874987	-0.026613437200000003	-0.0801321987	-0.07781611969999999	0.065118307	-0.0146748543	-0.0104445233	-0.0713553061	-0.07925098629999999	0.1317922644	-0.0067834989000000005	-0.0239202933	0.0391076898	0.006729314	0.0809059084	-0.024595326600000002	0.0451392317	0.1482404245	-0.1071887835	0.0317609002	0.09296820019999999	-0.11369242880000001	0.1109830684	-0.0049185841	0.0428074647	-0.0503236605	-0.1284326944	-0.1153603175	-0.054834149000000006	-0.0057432865	0.016656118600000002	-0.04309364139999999	0.1673392331	0.041984792199999996	-0.0109811335	0.0703761723	-0.08978121619999999	-0.009221739100000001	-0.06993164730000001	-0.0900496686	-0.08862487699999999	-0.07790961440000001	0.0020485132	-0.040897789500000004	0.0738067153	0.1151950738	0.1235215567	-0.0243958366	-0.054037815700000005	-0.09883744609999999	-0.0285199823	-0.11530642470000001	0.028731108300000002	-0.16465616689999998	-0.0211820716	-0.0261220677	0.0021614347	-0.0517568308	-0.0848032035	0.0386360636	0.0799577084	0.13227728730000002	0.17937361510000002	0.0411566897	-0.025884139	0.008976227600000001	-0.09926140650000001	-0.0013909743	0.043244196799999995	0.0866548633	0.0402604356	0.0246852277	-0.0380713831	0.067498785	-0.0348996955	0.0902992161	0.0442163896	-0.15589893189999998	0.0980916255	-0.1180465168	-0.09218770720000001	0.0376999992	0.050503241799999994	-0.10824982970000001	0.0586886645	0.0287986363	0.0944664069	-0.0993146867	-0.1682749219	-0.0476838477	-0.016594974	0.0295237525	-0.0087080923	-0.021066093199999997	0.05275584	0.057778652199999996	0.14903195730000002	0.1145547726	0.1140958982	0.1133324686	1.7165e-05	0.017159065	2.94637225e-10	0.00029443351167422505	-0.07830729999999997	-0.08122923999999998	0.006598189430977596	0.006132033233289995	-0.0196692	-0.02689001	0.0003868774286400001	0.0007230726378001001	0.0008507769999999999	-6.314100000000008e-05	7.238215037289998e-07	3.986785881000008e-09	0.000131088	3.633779999999995e-05	1.3204357088399962e-09	1.7184063743999996e-08	-7.38612e-06	9.349587999999999e-05	5.455476865439999e-11	8.741479576974401e-09	0.0	0.0	0.0	0.0	0.0	0.0
749.6046860735981	0.2575644451824246	561907.1853834976	0.0663394434221302	900.8628065477781	-0.008318856323967339	6.920337053881138e-05	811553.7962211394	777.3572119658853	-0.6400645930954171	0.4096826833344017	604284.2349953743	784.2653234729618	555.9082460176913	0.8616159999999999	17.520357	0.07315486309999998	0.0443004	-0.041829865099999995	-0.06826216339999999	-0.0802500944	0.0516501651	-0.0195524482	-0.0209378701	-0.07838167139999999	-0.037086542400000005	0.0962943508	0.0038775240000000002	-0.008896211800000001	0.0340186669	-0.061973361799999994	0.0088160367	0.1056427194	-0.0277506952	0.1246859595	-0.1038969028	0.032603555	-0.0064867184	0.0418040058	-0.0838672991	0.09536370970000001	0.0415625046	-0.07001051900000001	-0.0172359757	-0.0191280157	0.1035734867	-0.043764859	0.1566695734	-0.0004807682	-0.09707912630000001	-0.0807849169	0.08759530869999999	-0.0206129664	-0.00797641	0.021918897000000003	-0.028604839500000007	0.12239311130000001	0.0288140169	-0.1038274335	0.20472852760000002	0.0158631986	0.0225998673	0.018623961799999998	0.047776315199999995	0.090185931	0.0630039266	-0.0271995107	-0.11788023730000001	0.0386311945	-0.024765693199999998	0.12719239	-0.0103575154	-0.0314869501	-0.0639221937	-0.0366651059	0.0450805366	-0.0854620813	0.043492817999999996	0.16042504929999998	0.0632653488	-0.027906522799999996	0.0113155121	-0.0139545733	0.04923291230000002	-0.1161493147	0.0567929053	0.0572017959	0.0251448661	-0.08787902380000001	-0.0173821808	-0.036067623300000004	-0.1040518176	-0.01968453	-0.1313735911	0.0816333462	-0.09407728970000001	-0.010492133300000001	-0.0549483005	0.07609609219999999	0.0410012606	-0.0485130978	-0.1832065323	-0.0533606316	-0.098253774	0.055454923600000004	-0.0318542921	0.012585919099999999	-0.18360196620000002	-0.14529684880000002	-0.06839222589999999	-0.0056177397	0.0052371603999999995	-0.0199235444	-0.1648016151	0.11440786609999999	0.11350943279999999	0.11201726640000001	-2.86421e-05	-4.58071e-05	8.203698924100002e-10	2.09829041041e-09	-0.049318	0.028989299999999968	0.0008403795144899983	0.002432265124	0.0115486	0.031217800000000007	0.00013337016196000002	0.0009745510368400004	0.0008196829999999997	-3.109400000000028e-05	6.718802204889993e-07	9.668368360000177e-10	0.000151553	2.0465e-05	4.18816225e-10	2.2968311809e-08	0.000199094	0.00020648012	3.9638420836e-08	4.26340399552144e-08	0.0	0.0	0.0	0.0	0.0	0.0
751.2796781376325	1.6749920640343134	564421.1547825846	2.8055984145779296	901.733160879946	0.8703543321679491	0.7575166635235165	813122.6934305386	777.8675017662265	0.5102898003411838	0.2603956803322452	605077.8503040303	784.7370605740886	561.7620942349647	0.93644	19.041855	0.1908251079	0.09596	-0.062042607300000004	-0.0596342782	-0.0452768046	0.0093928779	-0.0409230752	-0.043307680599999995	-0.071916379	-0.0233488494	0.050320710899999996	0.0472783546	-0.0405021341	0.050028959000000005	-0.0637185336	-0.09059403419999999	0.0124651491	0.0026054837	0.1526762225	-0.0170326853	0.0461947523	-0.0998813836	0.054287893200000006	0.25914991260000003	0.14444756849999998	-0.1036380876	0.0942251738	0.0550680296	0.0030408439	-0.0919265197	-0.1500850339	0.06190140230000001	0.0106326019	0.0122861546	-0.1591175159	-0.08717205480000001	0.012229076399999999	-0.0443121401	0.0007628568	-0.0345189123	-0.146523097	0.0095173833	-0.1338592189	0.0430243208	0.11748277380000001	-0.0293720146	0.0269796375	-0.0295803659	-0.0008748655999999999	0.0092772226	0.0794172054	-0.0276068175	0.0351165099	0.10124168289999999	-0.0389355398	-0.041687666899999996	-0.0397390046	-0.056937757400000004	0.06909110610000001	0.049724313	-0.0080531545	0.10656907199999999	0.10284546369999999	0.0275608816	-0.17112379519999998	-0.055627233	-0.19678559920000002	-0.1615257183	0.0791350479	-0.0211194804	-0.13804126960000002	0.0290296243	0.051552477199999995	0.0787392039	0.0816712246	-0.1513462105	0.0246223959	-0.027560234700000002	0.0716054361	0.11974007800000001	-0.0158026546	-0.0331420724	0.0230037071	0.1484245065	-0.09419729539999999	0.0057879356	-0.0675791498	0.0410059193	0.16361706439999998	0.0315333016	0.0353267114	0.070768531	-0.0678249432	0.029932909100000002	0.0307527836	-0.08261860110000001	-0.0491728855	0.0224339275	0.1142120884	0.1127290384	0.1102715368	-0.0114742	-0.0114455579	0.00013165726564000002	0.00013100079564225245	0.024619400000000003	0.07393739999999999	0.00546673911876	0.0006061148563600001	0.0457723	0.034223699999999996	0.00209510344729	0.0011712616416900002	0.000157303	-0.0006623799999999996	2.4744233809e-08	4.387472643999995e-07	-0.000130094	-0.000281647	7.9325032609e-08	1.6924448836000006e-08	-0.000281248	-0.000480342	7.910043750399999e-08	2.3072843696400004e-07	0.0	0.0	0.0	0.0	0.0	0.0
750.2868946377865	-0.9927834998459276	562930.424265213	0.9856190775663288	901.02326911167	-0.7098917682760657	0.5039463226661194	811842.9314806808	777.2045265836688	-0.6629751825577159	0.4395360926874368	604046.8761421447	784.1278630724902	555.5260317800962	1.021667	20.774891	0.2300934925	0.130524	-0.046558188	-0.0357269236	-0.068821872	0.0743362798	-0.0114055975	-0.0181096001	-0.0805831164	-0.11754172210000001	0.0514872001	-0.0091676444	-0.0043342002	-0.0297725836	-0.0560496044	0.09581517949999999	-0.0747515566	0.0354046973	0.0335353767	-0.0073037265000000014	-0.1239474938	0.0893999102	0.022121636899999998	0.1510657641	-0.056980440300000004	0.038275765499999996	-0.0986923552	0.052016454000000004	0.08967254890000001	0.0204767624	-0.0578189306	0.0831573173	-0.05769077	-0.0510929623	0.119030755	0.1167898723	0.0817574633	-0.0067623994	-0.037634478900000004	0.051615250599999996	-0.0145181971	0.0457064363	-0.025963715499999998	0.045283073300000004	-0.0854513562	0.0028681571999999997	0.0083523864	0.05022368940000002	0.0647074495	0.0532496266	0.0415620207	-0.041696401699999996	-0.0050138179	0.01885923	0.0643406961	-0.0037132548	0.026022725899999998	-0.0537489076	-0.013063598000000001	-0.1154048451	0.0273269418	-0.0055754306	0.0802089955	-0.034545988199999995	0.15974252519999999	0.012547746799999999	0.0201425813	-0.1613772794	-0.025053574199999998	-0.0442920111	-0.029825729	-0.0504395178	0.042953342199999994	0.058467665599999996	0.035543985099999995	-0.045208946500000007	-0.0774495095	-0.1069959335	-0.1269095844	-0.07466133400000001	0.0464677487	-0.0422046066	-0.0737904194	-0.0159619573	-0.046547994599999996	-0.07447512440000001	-0.027630412599999998	-0.0157261208	-0.09202362300000001	-0.0109287897	0.0346909429	-0.0755365041	0.0569271025	0.0208165581	0.038660619900000005	-0.0587599991	0.0463533515	-0.043183560700000005	0.1139675232	0.1117560484	0.1081019891	-1.42575e-05	0.0114599425	2.0327630625e-10	0.00013133028210330627	-0.0832973	-0.10791669999999999	0.011646014138890002	0.006938440187290001	-0.0106997	-0.056472	0.00011448358009000002	0.0031890867839999997	0.000669298	0.000511995	4.4795981280399997e-07	2.62138880025e-07	0.0004428080000000001	0.000572902	3.2821670160400004e-07	1.9607892486400003e-07	-0.000281248	0.0	7.910043750399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.8992274113233	0.6123327735367639	563849.6497269223	0.3749514255472257	901.0406281124386	0.017359000768692567	0.00030133490768746913	811874.213509258	777.4518115329712	0.2472849493024114	0.06114984615149618	604431.3192558986	784.2803164856919	559.9200263270211	0.9430750000000002	19.176777	0.07553954750000001	0.033936900000000006	-0.07540536860000001	-0.0024030887	-0.0630634967	0.051405735300000005	-0.0256996629	-0.0354727646	-0.1011913274	-0.0647586098	-0.0420151664	0.0251016928	-0.028746683500000002	0.026999349199999998	-0.0529184794	0.026323263700000002	0.045798173	-0.0106616937	0.0736112312	-0.0077422578	0.022727653100000002	0.0182596565	-0.026408923100000002	0.0031860882	0.0227086892	-0.1329799428	-0.0167789985	0.0336667585	-0.0071369188	0.0251006416	0.12349056679999999	-0.04382273	-0.0094686317	-0.0836590792	0.1459900082	-0.0544467996	-0.022930150899999998	0.1409111131	-0.0138604359	0.028665618599999998	0.0804802454	0.08933589689999999	0.038437371	0.0507751691	-0.11163256419999999	0.015322821799999999	-0.0033691971999999996	0.075675233	-0.0682569294	0.027491222000000003	0.0560752234	0.041575311000000004	-0.0250974255	0.0802723843	-0.0153150699	-0.0303506516	-0.028207349700000002	-0.059437105199999986	-0.0259444367	0.011679648700000001	-0.0120157187	0.044165116500000004	0.0555084724	0.0469980505	-0.0088929586	0.0196690298	-0.0539784942	0.0106364568	-0.06827110780000001	-0.1108592372	-0.0199918973	-0.030343404900000006	-0.05791534650000001	0.0945457351	-0.015348601100000001	0.14318102189999998	0.0198754425	0.08863562009999999	0.0055341505000000004	-0.1036965118	0.0052711186	0.1060490099	-0.0729760774	-0.0143774902	0.0490055948	-0.0865592372	-0.056707612000000004	-0.0707307724	-0.1046305392	-0.0239915725	-0.040696691	-0.0245823374	0.0433623727	0.037269155899999996	0.0757397564	0.0012014884	-0.047854348	-0.0127948029	0.1136742748	0.110592125	0.10551696199999999	0.00216792	0.0021821775	4.6998771263999985e-06	4.7618986415062484e-06	-0.0622945	0.0210028	0.0004411176078400001	0.00388060473025	0.00773928	0.01843898	5.989645491840001e-05	0.0003399959834404	0.000875738	0.00020644	7.669170446440001e-07	4.26174736e-08	0.000198563	-0.00024424500000000003	5.965562002500002e-08	3.9427264969e-08	-5.36212e-05	0.0002276268	2.87523308944e-09	5.181396007824e-08	0.0	0.0	0.0	0.0	0.0	0.0
752.0017768649112	1.102549453587926	565506.6724079837	1.2156152976070345	904.2486772434096	3.2080491309709487	10.291579226723458	817665.670296456	777.7436413919472	0.2918298589760297	0.08516466658996942	604885.1717256057	784.6770591826341	569.5984709442434	0.971749	19.759825	0.1884800248	0.11315	-0.1034546872	0.0542411733	-0.0355247261	-0.0153501656	-0.052148638	-0.0535968279	-0.0709561893	-0.056454659500000004	-0.053439792199999996	0.0529258721	-0.0533715646	0.029028997799999998	-0.10128682480000001	-0.1433702583	-0.0494245311	0.0518621758	0.0761654054	0.0254224096	0.1328259652	0.0029417862	-0.021488579900000002	-0.1302937162	0.0257229585	-0.008530771999999999	-0.0019081913	0.0641389434	-0.0836090829	-0.0896722171	0.039764977400000005	0.0005082314	-0.0096852401	-0.0489481881	0.037984179900000005	-0.0143994702	0.0063588983	0.0275301934	0.0092483397	0.16285350210000002	-0.1129878525	-0.0254998369	0.0250069849	-0.1697584212	-0.010062525899999999	-0.0883344333	-0.09323743710000001	-0.0263919892	0.0091546288	-0.0940208853	-0.06904662	-0.0050946522999999995	-0.08962929119999999	-0.1166958644	0.0776960216	-0.053537818499999994	-0.0374268958	-0.0576405834	0.1375599539	0.0516793542	0.0652356568	0.08552549949999999	0.047686554699999995	0.0396654484	-0.11042864349999999	0.0816944153	0.0103156925	0.1139687355	-0.0395552742	0.0442840764	0.0524306708	-0.0157217747	0.08448866470000001	0.0674444978	-0.09192081390000001	0.0207204442	0.011016923999999999	0.025398132	-0.015403992	0.0006325447	0.0887981878	0.050341211	-0.10573565160000001	-0.0627966837	-0.0196048948	0.1360188688	0.0367473024	0.1561587492	-0.0567347754	0.13297987449999998	-0.0375343313	-0.0373041628	0.0900306166	-0.023017797799999996	-0.1081843527	-0.0141614394	0.089899433	-0.0691830261	0.1133324686	0.1092392569	0.1025263906	-3.02598e-05	-0.0021981798	9.1565549604e-10	4.83199443312804e-06	0.0358955	0.09819	0.0096412761	0.0012884869202499998	0.0389459	0.03120662	0.0015167831268099998	0.0009738531318243998	7.52193e-05	-0.0008005187000000001	5.657943092490001e-09	6.4083018904969e-07	8.900399999999999e-05	-0.000109559	1.2003174481e-08	7.921712015999998e-09	-0.000281248	-0.0002276268	7.910043750399999e-08	5.181396007824e-08	0.0	0.0	0.0	0.0	0.0	0.0
750.969140677548	-1.0326361873632095	563954.6502499749	1.0663374954520255	900.2806789485944	-3.967998294815175	15.745010467656133	810505.3008881421	777.2150480228511	-0.5285933690961429	0.2794109498524111	604063.2308731627	783.9814831497687	560.6445123326747	1.043715	21.223219	0.2156745241	0.130696	-0.1048160117	0.0879092244	-0.0795179425	0.0708294248	-0.018567538	-0.041694998399999995	-0.0998654823	-0.1499761463	-0.0144253466	0.0044841761	-0.0046167288	-0.0042551827	-0.0548561361	0.0666476877	-0.0943659731	0.0075605881000000005	-0.0058786705000000005	-0.0257809717	0.022039890099999997	0.0122928779	0.032620185600000004	0.087857335	0.0266825319	0.012431124299999999	-0.060833461100000014	0.0525638018	0.0411891601	0.0908621958	0.047258071	-0.0275395809	-0.0460149168	0.08764924619999999	-0.035624162599999995	-0.1018454352	0.0299666146	-0.0056213277	-0.1322883328	0.0059447555	0.0707862106	0.1334323571	0.0002311342	-0.0555859155	-0.0560118305	-0.0168366784	0.023699691499999998	0.0201598543	0.0703842525	-0.09480726800000001	0.005738248100000001	0.0007694617	0.1043716633	-0.0219173639	-0.0766893534	-0.0062844067	0.0031963554	-0.0612886676	-0.012441822	-0.1103189106	0.040908657200000004	-0.0119024896	-0.0046724708	0.0272450041	0.012363463799999998	0.0368410677	-0.061298214800000014	-0.0733092341	-0.0047416417	-0.018970488799999997	-0.0463436288	-0.1149257134	-0.0611040488	-0.09726196470000001	0.045741415599999995	0.0227808097	0.0614994677	0.0007804592	0.055023280599999995	0.11805398210000001	0.0207029135	-0.011260715400000001	-0.08873290869999999	-0.0577136008	0.0943663322	-0.0785408259	-0.0557785159	0.0622125626	-0.084243415	-0.0437224434	0.050410125199999996	-0.0338996663	0.08726466699999999	0.0575277407	-0.072517103	-0.0099897056	-0.053602534	-0.0190104309	0.1129422506	0.10769975529999999	0.099141769	-7.85489e-05	-4.828910000000001e-05	6.169929691210001e-09	2.3318371788100005e-09	-0.07919889999999999	-0.1150944	0.013246720911359996	0.0062724657612099975	-0.0115006	-0.0504465	0.00013226380036	0.00254484936225	0.000447022	0.0003718027	1.99828668484e-07	1.3823724772728998e-07	0.000550874	0.00046187	2.133238969e-07	3.0346216387600005e-07	-0.000113214	0.000168034	1.2817409795999998e-08	2.8235425156000008e-08	0.0	0.0	0.0	0.0	0.0	0.0
752.422553892447	1.453413214899001	566139.6996060322	2.11240997324305	903.032729729734	2.752050781139588	7.573783501971012	815468.1109631348	778.2060555311572	0.9910075083060974	0.9820958815190596	605604.6648653625	784.8609949885158	564.6643650893642	0.957574	19.471596	0.05083095890000002	0.0309805	-0.1284494186	0.127915353	-0.0588311217	0.056467110099999995	-0.0337545225	-0.0470800824	-0.0940038732	-0.0398356646	-0.0864845365	0.0198378663	-0.0310020669	0.032306000099999996	-0.0202040185	0.0938735835	0.0500467068	-0.0013166251000000001	-0.11238381380000001	0.07649161639999999	0.0654425838	0.020461911	-0.150535204	0.056868283799999995	0.1018596692	0.07362647650000001	-0.053764469599999996	-0.05280969940000002	0.045331753200000005	0.0856387663	0.104122861	-0.0354683685	0.0297267113	-0.0826090468	-0.1402264774	-0.0550411896	0.0132401402	0.096310845	0.09841812009999999	0.0384769447	-0.0762331619	-0.1526387447	0.0547236105	-0.051587457999999996	-0.030677833300000002	0.015492451499999999	0.0352294783	0.096374158	0.057527218899999996	-0.0329865237	0.0107189892	-0.0018186468	0.1377744565	-0.0737704664	0.0369858972	-0.0300355733	-0.0405830794	-0.0487768394	-0.10819820210000004	-0.0101423409	0.0204225559	-0.0084531576	-0.12625702119999999	0.070043843	-0.005271834499999999	0.0165469377	0.02466272	-0.11730125289999999	-0.19572107460000002	0.0156356807	0.0119600907	0.054903483200000006	-0.0003884947	-0.0812151997	-0.0339220659	0.0691707102	-0.0327466902	-0.0246315121	0.1316412987	0.0256286211	-0.0132292828	0.1363865677	0.0023980194	0.08187278049999999	-0.036349061	0.1834591771	0.10896339109999999	0.0329228282	-0.0630042217	-0.0626420941	0.0328169092	-0.0401703837	0.08486266769999999	0.040320696600000004	0.0424301951	-0.10519156589999999	0.0336633057	-0.1180630333	0.1125037874	0.10597625050000001	0.09537610560000001	0.00410877	0.0041873189000000005	1.6881990912900006e-05	1.7533639570297215e-05	-0.055940599999999986	0.0232583	0.0005409485188899998	0.0031293507283599994	0.007798259999999999	0.01929886	6.0812859027599975e-05	0.00037244599729959984	0.000411689	-3.533299999999997e-05	1.6948783272100002e-07	1.2484208889999975e-09	0.000550874	0.0	0.0	3.0346216387600005e-07	-6.68174e-05	4.63966e-05	4.464564942759999e-09	2.1526444915599994e-09	0.0	0.0	0.0	0.0	0.0	0.0
