6.649653428292886526e-01
2.060594654087349598e-01
3.139389769839125988e-01
2.656541487884025998e-01
4.306082492348627389e-01
5.039703477748481708e-01
4.055926882418038337e-01
5.945843937430456139e-01
3.484184386226452101e-01
4.492683742969384997e-01
4.205803170864267360e-01
4.110054917190253954e-01
1.886982813382412916e-01
3.610312991998926302e-01
4.552730992150895717e-01
3.832791037361820696e-01
3.016424395395260749e-01
-1.939926251652030614e-02
-3.406187034883649545e-02
3.898663917842341009e-01
4.935752103216507480e-01
2.437411047251267227e-01
4.226539086537869361e-01
4.155194377792253979e-01
4.621786522511649453e-01
2.874518300695767525e-01
3.364938675191855855e-01
1.219997630484231238e-01
1.528507085900614737e-01
3.027570095798957570e-02
-6.044946639573666423e-04
-1.957639106725073824e-02
7.352248780734864375e-02
4.156037151152336961e-01
3.802631196943159209e-01
9.892802277919263143e-02
1.530447554628469042e-01
3.065921048059715437e-01
1.839141492123054777e-01
3.423834798227401444e-01
3.889883987524886400e-01
3.388595136917235684e-01
-1.016913410548143590e-02
2.507859511244267536e-01
3.506997208687886447e-01
2.688231306928314246e-01
2.821101963424444969e-01
1.297615056445166615e-01
1.085942211499031917e-01
1.771123751467103824e-01
1.075797208816093448e-01
-2.464792072327674083e-02
2.580804928606832971e-01
9.601567366223379141e-02
2.097372133708438613e-01
2.504345843376798442e-01
1.795797690481472642e-01
2.354035934432905167e-02
2.355378369589878063e-01
3.071587484854187630e-02
2.028200843522174335e-01
8.410294076460242407e-02
2.139004355881243824e-01
2.371038495959023884e-01
1.885179378853127641e-01
1.984257456697693378e-01
